
year,mm-dd,location,parameter,unit,datatype,value
2002,3-29,LWG,tempc,C,Temp (WQM),6.075
2002,3-30,LWG,tempc,C,Temp (WQM),6.543
2002,3-31,LWG,tempc,C,Temp (WQM),6.785
2002,4-1,LWG,tempc,C,Temp (WQM),6.511
2002,4-2,LWG,tempc,C,Temp (WQM),6.744
2002,4-3,LWG,tempc,C,Temp (WQM),7.455
2002,4-4,LWG,tempc,C,Temp (WQM),7.544
2002,4-5,LWG,tempc,C,Temp (WQM),7.183
2002,4-6,LWG,tempc,C,Temp (WQM),7.155
2002,4-7,LWG,tempc,C,Temp (WQM),7.395
2002,4-8,LWG,tempc,C,Temp (WQM),7.725
2002,4-9,LWG,tempc,C,Temp (WQM),7.949
2002,4-10,LWG,tempc,C,Temp (WQM),7.770
2002,4-11,LWG,tempc,C,Temp (WQM),8.063
2002,4-12,LWG,tempc,C,Temp (WQM),8.049
2002,4-13,LWG,tempc,C,Temp (WQM),8.093
2002,4-14,LWG,tempc,C,Temp (WQM),8.129
2002,4-15,LWG,tempc,C,Temp (WQM),8.436
2002,4-16,LWG,tempc,C,Temp (WQM),8.117
2002,4-17,LWG,tempc,C,Temp (WQM),7.082
2002,4-18,LWG,tempc,C,Temp (WQM),7.012
2002,4-19,LWG,tempc,C,Temp (WQM),7.595
2002,4-20,LWG,tempc,C,Temp (WQM),7.794
2002,4-21,LWG,tempc,C,Temp (WQM),7.843
2002,4-22,LWG,tempc,C,Temp (WQM),8.123
2002,4-23,LWG,tempc,C,Temp (WQM),8.427
2002,4-24,LWG,tempc,C,Temp (WQM),9.129
2002,4-25,LWG,tempc,C,Temp (WQM),9.289
2002,4-26,LWG,tempc,C,Temp (WQM),9.352
2002,4-27,LWG,tempc,C,Temp (WQM),9.143
2002,4-28,LWG,tempc,C,Temp (WQM),9.377
2002,4-29,LWG,tempc,C,Temp (WQM),9.852
2002,4-30,LWG,tempc,C,Temp (WQM),9.722
2002,5-1,LWG,tempc,C,Temp (WQM),9.611
2002,5-2,LWG,tempc,C,Temp (WQM),10.100
2002,5-3,LWG,tempc,C,Temp (WQM),10.230
2002,5-4,LWG,tempc,C,Temp (WQM),10.579
2002,5-5,LWG,tempc,C,Temp (WQM),10.599
2002,5-6,LWG,tempc,C,Temp (WQM),10.254
2002,5-7,LWG,tempc,C,Temp (WQM),9.667
2002,5-8,LWG,tempc,C,Temp (WQM),9.665
2002,5-9,LWG,tempc,C,Temp (WQM),9.505
2002,5-10,LWG,tempc,C,Temp (WQM),9.208
2002,5-11,LWG,tempc,C,Temp (WQM),9.958
2002,5-12,LWG,tempc,C,Temp (WQM),10.201
2002,5-13,LWG,tempc,C,Temp (WQM),9.994
2002,5-14,LWG,tempc,C,Temp (WQM),9.905
2002,5-15,LWG,tempc,C,Temp (WQM),10.535
2002,5-16,LWG,tempc,C,Temp (WQM),11.726
2002,5-17,LWG,tempc,C,Temp (WQM),11.750
2002,5-18,LWG,tempc,C,Temp (WQM),11.653
2002,5-19,LWG,tempc,C,Temp (WQM),11.745
2002,5-20,LWG,tempc,C,Temp (WQM),11.778
2002,5-21,LWG,tempc,C,Temp (WQM),11.659
2002,5-22,LWG,tempc,C,Temp (WQM),11.003
2002,5-23,LWG,tempc,C,Temp (WQM),9.785
2002,5-24,LWG,tempc,C,Temp (WQM),9.467
2002,5-25,LWG,tempc,C,Temp (WQM),9.653
2002,5-26,LWG,tempc,C,Temp (WQM),10.390
2002,5-27,LWG,tempc,C,Temp (WQM),11.520
2002,5-28,LWG,tempc,C,Temp (WQM),11.617
2002,5-29,LWG,tempc,C,Temp (WQM),12.162
2002,5-30,LWG,tempc,C,Temp (WQM),12.804
2002,5-31,LWG,tempc,C,Temp (WQM),12.379
2001,3-1,LWG,tempc,C,Temp (WQM),3.909
2001,3-2,LWG,tempc,C,Temp (WQM),3.954
2001,3-3,LWG,tempc,C,Temp (WQM),4.276
2001,3-4,LWG,tempc,C,Temp (WQM),4.291
2001,3-5,LWG,tempc,C,Temp (WQM),4.718
2001,3-6,LWG,tempc,C,Temp (WQM),4.762
2001,3-7,LWG,tempc,C,Temp (WQM),4.650
2001,3-8,LWG,tempc,C,Temp (WQM),4.468
2001,3-9,LWG,tempc,C,Temp (WQM),4.346
2001,3-10,LWG,tempc,C,Temp (WQM),4.232
2001,3-11,LWG,tempc,C,Temp (WQM),4.345
2001,3-12,LWG,tempc,C,Temp (WQM),4.654
2001,3-13,LWG,tempc,C,Temp (WQM),4.932
2001,3-14,LWG,tempc,C,Temp (WQM),5.346
2001,3-15,LWG,tempc,C,Temp (WQM),5.628
2001,3-16,LWG,tempc,C,Temp (WQM),5.655
2001,3-17,LWG,tempc,C,Temp (WQM),5.743
2001,3-18,LWG,tempc,C,Temp (WQM),5.857
2001,3-19,LWG,tempc,C,Temp (WQM),6.005
2001,3-20,LWG,tempc,C,Temp (WQM),6.235
2001,3-21,LWG,tempc,C,Temp (WQM),6.300
2001,3-22,LWG,tempc,C,Temp (WQM),6.316
2001,3-23,LWG,tempc,C,Temp (WQM),6.402
2001,3-24,LWG,tempc,C,Temp (WQM),6.710
2001,3-25,LWG,tempc,C,Temp (WQM),6.861
2001,3-26,LWG,tempc,C,Temp (WQM),6.805
2001,3-27,LWG,tempc,C,Temp (WQM),6.938
2001,3-28,LWG,tempc,C,Temp (WQM),7.103
2001,3-29,LWG,tempc,C,Temp (WQM),7.663
2001,3-30,LWG,tempc,C,Temp (WQM),7.876
2001,3-31,LWG,tempc,C,Temp (WQM),7.787
2001,4-1,LWG,tempc,C,Temp (WQM),7.368
2001,4-2,LWG,tempc,C,Temp (WQM),7.415
2001,4-3,LWG,tempc,C,Temp (WQM),7.503
2001,4-4,LWG,tempc,C,Temp (WQM),7.727
2001,4-5,LWG,tempc,C,Temp (WQM),7.902
2001,4-6,LWG,tempc,C,Temp (WQM),7.795
2001,4-7,LWG,tempc,C,Temp (WQM),7.679
2001,4-8,LWG,tempc,C,Temp (WQM),7.578
2001,4-9,LWG,tempc,C,Temp (WQM),7.868
2001,4-10,LWG,tempc,C,Temp (WQM),8.053
2001,4-11,LWG,tempc,C,Temp (WQM),8.282
2001,4-12,LWG,tempc,C,Temp (WQM),8.259
2001,4-13,LWG,tempc,C,Temp (WQM),8.189
2001,4-14,LWG,tempc,C,Temp (WQM),8.410
2001,4-15,LWG,tempc,C,Temp (WQM),8.937
2001,4-16,LWG,tempc,C,Temp (WQM),8.994
2001,4-17,LWG,tempc,C,Temp (WQM),8.763
2001,4-18,LWG,tempc,C,Temp (WQM),8.837
2001,4-19,LWG,tempc,C,Temp (WQM),9.273
2001,4-20,LWG,tempc,C,Temp (WQM),9.838
2001,4-21,LWG,tempc,C,Temp (WQM),10.169
2001,4-22,LWG,tempc,C,Temp (WQM),10.399
2001,4-23,LWG,tempc,C,Temp (WQM),10.803
2001,4-24,LWG,tempc,C,Temp (WQM),11.275
2001,4-25,LWG,tempc,C,Temp (WQM),11.841
2001,4-26,LWG,tempc,C,Temp (WQM),12.025
2001,4-27,LWG,tempc,C,Temp (WQM),12.387
2001,4-28,LWG,tempc,C,Temp (WQM),11.930
2001,4-29,LWG,tempc,C,Temp (WQM),12.281
2001,4-30,LWG,tempc,C,Temp (WQM),12.151
2001,5-1,LWG,tempc,C,Temp (WQM),11.485
2001,5-2,LWG,tempc,C,Temp (WQM),10.218
2001,5-3,LWG,tempc,C,Temp (WQM),10.175
2001,5-4,LWG,tempc,C,Temp (WQM),10.362
2001,5-5,LWG,tempc,C,Temp (WQM),9.557
2001,5-6,LWG,tempc,C,Temp (WQM),9.524
2001,5-7,LWG,tempc,C,Temp (WQM),10.810
2001,5-8,LWG,tempc,C,Temp (WQM),11.232
2001,5-9,LWG,tempc,C,Temp (WQM),11.387
2001,5-10,LWG,tempc,C,Temp (WQM),11.690
2001,5-11,LWG,tempc,C,Temp (WQM),12.401
2001,5-12,LWG,tempc,C,Temp (WQM),12.678
2001,5-13,LWG,tempc,C,Temp (WQM),12.487
2001,5-14,LWG,tempc,C,Temp (WQM),12.595
2001,5-15,LWG,tempc,C,Temp (WQM),12.543
2001,5-16,LWG,tempc,C,Temp (WQM),12.115
2001,5-17,LWG,tempc,C,Temp (WQM),11.225
2001,5-18,LWG,tempc,C,Temp (WQM),10.830
2001,5-19,LWG,tempc,C,Temp (WQM),10.866
2001,5-20,LWG,tempc,C,Temp (WQM),10.862
2001,5-21,LWG,tempc,C,Temp (WQM),12.143
2001,5-22,LWG,tempc,C,Temp (WQM),12.616
2001,5-23,LWG,tempc,C,Temp (WQM),13.443
2001,5-24,LWG,tempc,C,Temp (WQM),13.679
2001,5-25,LWG,tempc,C,Temp (WQM),14.456
2001,5-26,LWG,tempc,C,Temp (WQM),15.090
2001,5-27,LWG,tempc,C,Temp (WQM),15.364
2001,5-28,LWG,tempc,C,Temp (WQM),15.256
2001,5-29,LWG,tempc,C,Temp (WQM),15.064
2001,5-30,LWG,tempc,C,Temp (WQM),14.980
2001,5-31,LWG,tempc,C,Temp (WQM),15.571
2000,3-1,LWG,tempc,C,Temp (WQM),5.554
2000,3-2,LWG,tempc,C,Temp (WQM),5.663
2000,3-3,LWG,tempc,C,Temp (WQM),5.567
2000,3-4,LWG,tempc,C,Temp (WQM),5.771
2000,3-5,LWG,tempc,C,Temp (WQM),5.933
2000,3-6,LWG,tempc,C,Temp (WQM),6.108
2000,3-7,LWG,tempc,C,Temp (WQM),6.621
2000,3-8,LWG,tempc,C,Temp (WQM),6.633
2000,3-9,LWG,tempc,C,Temp (WQM),6.338
2000,3-10,LWG,tempc,C,Temp (WQM),6.217
2000,3-11,LWG,tempc,C,Temp (WQM),6.321
2000,3-12,LWG,tempc,C,Temp (WQM),6.425
2000,3-13,LWG,tempc,C,Temp (WQM),6.600
2000,3-14,LWG,tempc,C,Temp (WQM),6.662
2000,3-15,LWG,tempc,C,Temp (WQM),7.004
2000,3-16,LWG,tempc,C,Temp (WQM),6.708
2000,3-17,LWG,tempc,C,Temp (WQM),6.796
2000,3-18,LWG,tempc,C,Temp (WQM),6.938
2000,3-19,LWG,tempc,C,Temp (WQM),6.854
2000,3-20,LWG,tempc,C,Temp (WQM),6.708
2000,3-21,LWG,tempc,C,Temp (WQM),6.442
2000,3-22,LWG,tempc,C,Temp (WQM),6.342
2000,3-23,LWG,tempc,C,Temp (WQM),NA
2000,3-24,LWG,tempc,C,Temp (WQM),6.892
2000,3-25,LWG,tempc,C,Temp (WQM),7.078
2000,3-26,LWG,tempc,C,Temp (WQM),7.829
2000,3-27,LWG,tempc,C,Temp (WQM),7.827
2000,3-28,LWG,tempc,C,Temp (WQM),7.566
2000,3-29,LWG,tempc,C,Temp (WQM),7.642
2000,3-30,LWG,tempc,C,Temp (WQM),8.335
2000,3-31,LWG,tempc,C,Temp (WQM),8.478
2000,4-1,LWG,tempc,C,Temp (WQM),8.331
2000,4-2,LWG,tempc,C,Temp (WQM),8.063
2000,4-3,LWG,tempc,C,Temp (WQM),8.691
2000,4-4,LWG,tempc,C,Temp (WQM),8.750
2000,4-5,LWG,tempc,C,Temp (WQM),9.197
2000,4-6,LWG,tempc,C,Temp (WQM),9.277
2000,4-7,LWG,tempc,C,Temp (WQM),9.221
2000,4-8,LWG,tempc,C,Temp (WQM),9.079
2000,4-9,LWG,tempc,C,Temp (WQM),8.501
2000,4-10,LWG,tempc,C,Temp (WQM),8.934
2000,4-11,LWG,tempc,C,Temp (WQM),9.563
2000,4-12,LWG,tempc,C,Temp (WQM),10.021
2000,4-13,LWG,tempc,C,Temp (WQM),9.995
2000,4-14,LWG,tempc,C,Temp (WQM),9.915
2000,4-15,LWG,tempc,C,Temp (WQM),9.899
2000,4-16,LWG,tempc,C,Temp (WQM),9.419
2000,4-17,LWG,tempc,C,Temp (WQM),9.322
2000,4-18,LWG,tempc,C,Temp (WQM),9.488
2000,4-19,LWG,tempc,C,Temp (WQM),9.962
2000,4-20,LWG,tempc,C,Temp (WQM),10.573
2000,4-21,LWG,tempc,C,Temp (WQM),11.048
2000,4-22,LWG,tempc,C,Temp (WQM),10.688
2000,4-23,LWG,tempc,C,Temp (WQM),10.688
2000,4-24,LWG,tempc,C,Temp (WQM),10.435
2000,4-25,LWG,tempc,C,Temp (WQM),9.900
2000,4-26,LWG,tempc,C,Temp (WQM),10.212
2000,4-27,LWG,tempc,C,Temp (WQM),10.064
2000,4-28,LWG,tempc,C,Temp (WQM),9.928
2000,4-29,LWG,tempc,C,Temp (WQM),10.715
2000,4-30,LWG,tempc,C,Temp (WQM),11.303
2000,5-1,LWG,tempc,C,Temp (WQM),11.073
2000,5-2,LWG,tempc,C,Temp (WQM),11.093
2000,5-3,LWG,tempc,C,Temp (WQM),11.343
2000,5-4,LWG,tempc,C,Temp (WQM),11.474
2000,5-5,LWG,tempc,C,Temp (WQM),10.897
2000,5-6,LWG,tempc,C,Temp (WQM),10.760
2000,5-7,LWG,tempc,C,Temp (WQM),10.646
2000,5-8,LWG,tempc,C,Temp (WQM),10.734
2000,5-9,LWG,tempc,C,Temp (WQM),10.848
2000,5-10,LWG,tempc,C,Temp (WQM),10.848
2000,5-11,LWG,tempc,C,Temp (WQM),10.875
2000,5-12,LWG,tempc,C,Temp (WQM),11.155
2000,5-13,LWG,tempc,C,Temp (WQM),11.161
2000,5-14,LWG,tempc,C,Temp (WQM),11.467
2000,5-15,LWG,tempc,C,Temp (WQM),11.828
2000,5-16,LWG,tempc,C,Temp (WQM),12.008
2000,5-17,LWG,tempc,C,Temp (WQM),12.523
2000,5-18,LWG,tempc,C,Temp (WQM),13.388
2000,5-19,LWG,tempc,C,Temp (WQM),14.028
2000,5-20,LWG,tempc,C,Temp (WQM),14.008
2000,5-21,LWG,tempc,C,Temp (WQM),13.885
2000,5-22,LWG,tempc,C,Temp (WQM),13.526
2000,5-23,LWG,tempc,C,Temp (WQM),13.508
2000,5-24,LWG,tempc,C,Temp (WQM),13.769
2000,5-25,LWG,tempc,C,Temp (WQM),13.603
2000,5-26,LWG,tempc,C,Temp (WQM),13.126
2000,5-27,LWG,tempc,C,Temp (WQM),12.762
2000,5-28,LWG,tempc,C,Temp (WQM),12.655
2000,5-29,LWG,tempc,C,Temp (WQM),12.902
2000,5-30,LWG,tempc,C,Temp (WQM),12.913
2000,5-31,LWG,tempc,C,Temp (WQM),12.800
1999,3-1,LWG,tempc,C,Temp (WQM),NA
1999,3-2,LWG,tempc,C,Temp (WQM),NA
1999,3-3,LWG,tempc,C,Temp (WQM),NA
1999,3-4,LWG,tempc,C,Temp (WQM),NA
1999,3-5,LWG,tempc,C,Temp (WQM),NA
1999,3-6,LWG,tempc,C,Temp (WQM),NA
1999,3-7,LWG,tempc,C,Temp (WQM),NA
1999,3-8,LWG,tempc,C,Temp (WQM),NA
1999,3-9,LWG,tempc,C,Temp (WQM),NA
1999,3-10,LWG,tempc,C,Temp (WQM),4.900
1999,3-11,LWG,tempc,C,Temp (WQM),4.975
1999,3-12,LWG,tempc,C,Temp (WQM),5.008
1999,3-13,LWG,tempc,C,Temp (WQM),5.288
1999,3-14,LWG,tempc,C,Temp (WQM),5.642
1999,3-15,LWG,tempc,C,Temp (WQM),5.909
1999,3-16,LWG,tempc,C,Temp (WQM),6.429
1999,3-17,LWG,tempc,C,Temp (WQM),6.650
1999,3-18,LWG,tempc,C,Temp (WQM),6.679
1999,3-19,LWG,tempc,C,Temp (WQM),6.670
1999,3-20,LWG,tempc,C,Temp (WQM),6.608
1999,3-21,LWG,tempc,C,Temp (WQM),6.800
1999,3-22,LWG,tempc,C,Temp (WQM),7.104
1999,3-23,LWG,tempc,C,Temp (WQM),7.013
1999,3-24,LWG,tempc,C,Temp (WQM),7.163
1999,3-25,LWG,tempc,C,Temp (WQM),7.329
1999,3-26,LWG,tempc,C,Temp (WQM),7.413
1999,3-27,LWG,tempc,C,Temp (WQM),7.642
1999,3-28,LWG,tempc,C,Temp (WQM),7.371
1999,3-29,LWG,tempc,C,Temp (WQM),7.133
1999,3-30,LWG,tempc,C,Temp (WQM),6.996
1999,3-31,LWG,tempc,C,Temp (WQM),6.996
1999,4-1,LWG,tempc,C,Temp (WQM),6.896
1999,4-2,LWG,tempc,C,Temp (WQM),7.196
1999,4-3,LWG,tempc,C,Temp (WQM),7.250
1999,4-4,LWG,tempc,C,Temp (WQM),7.404
1999,4-5,LWG,tempc,C,Temp (WQM),7.878
1999,4-6,LWG,tempc,C,Temp (WQM),7.854
1999,4-7,LWG,tempc,C,Temp (WQM),8.100
1999,4-8,LWG,tempc,C,Temp (WQM),8.013
1999,4-9,LWG,tempc,C,Temp (WQM),8.063
1999,4-10,LWG,tempc,C,Temp (WQM),8.292
1999,4-11,LWG,tempc,C,Temp (WQM),8.642
1999,4-12,LWG,tempc,C,Temp (WQM),8.258
1999,4-13,LWG,tempc,C,Temp (WQM),8.217
1999,4-14,LWG,tempc,C,Temp (WQM),8.596
1999,4-15,LWG,tempc,C,Temp (WQM),9.117
1999,4-16,LWG,tempc,C,Temp (WQM),9.417
1999,4-17,LWG,tempc,C,Temp (WQM),9.608
1999,4-18,LWG,tempc,C,Temp (WQM),9.688
1999,4-19,LWG,tempc,C,Temp (WQM),9.925
1999,4-20,LWG,tempc,C,Temp (WQM),9.971
1999,4-21,LWG,tempc,C,Temp (WQM),9.863
1999,4-22,LWG,tempc,C,Temp (WQM),9.508
1999,4-23,LWG,tempc,C,Temp (WQM),9.338
1999,4-24,LWG,tempc,C,Temp (WQM),9.792
1999,4-25,LWG,tempc,C,Temp (WQM),10.004
1999,4-26,LWG,tempc,C,Temp (WQM),10.263
1999,4-27,LWG,tempc,C,Temp (WQM),10.533
1999,4-28,LWG,tempc,C,Temp (WQM),10.242
1999,4-29,LWG,tempc,C,Temp (WQM),10.050
1999,4-30,LWG,tempc,C,Temp (WQM),9.713
1999,5-1,LWG,tempc,C,Temp (WQM),9.179
1999,5-2,LWG,tempc,C,Temp (WQM),9.688
1999,5-3,LWG,tempc,C,Temp (WQM),9.746
1999,5-4,LWG,tempc,C,Temp (WQM),9.758
1999,5-5,LWG,tempc,C,Temp (WQM),9.963
1999,5-6,LWG,tempc,C,Temp (WQM),10.054
1999,5-7,LWG,tempc,C,Temp (WQM),10.300
1999,5-8,LWG,tempc,C,Temp (WQM),10.625
1999,5-9,LWG,tempc,C,Temp (WQM),10.633
1999,5-10,LWG,tempc,C,Temp (WQM),10.367
1999,5-11,LWG,tempc,C,Temp (WQM),9.992
1999,5-12,LWG,tempc,C,Temp (WQM),10.042
1999,5-13,LWG,tempc,C,Temp (WQM),10.254
1999,5-14,LWG,tempc,C,Temp (WQM),10.721
1999,5-15,LWG,tempc,C,Temp (WQM),10.721
1999,5-16,LWG,tempc,C,Temp (WQM),10.796
1999,5-17,LWG,tempc,C,Temp (WQM),10.979
1999,5-18,LWG,tempc,C,Temp (WQM),11.063
1999,5-19,LWG,tempc,C,Temp (WQM),11.442
1999,5-20,LWG,tempc,C,Temp (WQM),11.763
1999,5-21,LWG,tempc,C,Temp (WQM),11.896
1999,5-22,LWG,tempc,C,Temp (WQM),12.592
1999,5-23,LWG,tempc,C,Temp (WQM),13.217
1999,5-24,LWG,tempc,C,Temp (WQM),12.858
1999,5-25,LWG,tempc,C,Temp (WQM),12.475
1999,5-26,LWG,tempc,C,Temp (WQM),12.454
1999,5-27,LWG,tempc,C,Temp (WQM),11.713
1999,5-28,LWG,tempc,C,Temp (WQM),11.504
1999,5-29,LWG,tempc,C,Temp (WQM),11.467
1999,5-30,LWG,tempc,C,Temp (WQM),11.604
1999,5-31,LWG,tempc,C,Temp (WQM),11.579
1998,3-1,LWG,tempc,C,Temp (WQM),14.888
1998,3-2,LWG,tempc,C,Temp (WQM),14.538
1998,3-3,LWG,tempc,C,Temp (WQM),11.425
1998,3-4,LWG,tempc,C,Temp (WQM),10.192
1998,3-5,LWG,tempc,C,Temp (WQM),10.088
1998,3-6,LWG,tempc,C,Temp (WQM),10.329
1998,3-7,LWG,tempc,C,Temp (WQM),11.129
1998,3-8,LWG,tempc,C,Temp (WQM),10.846
1998,3-9,LWG,tempc,C,Temp (WQM),10.857
1998,3-10,LWG,tempc,C,Temp (WQM),10.600
1998,3-11,LWG,tempc,C,Temp (WQM),NA
1998,3-12,LWG,tempc,C,Temp (WQM),NA
1998,3-13,LWG,tempc,C,Temp (WQM),NA
1998,3-14,LWG,tempc,C,Temp (WQM),NA
1998,3-15,LWG,tempc,C,Temp (WQM),NA
1998,3-16,LWG,tempc,C,Temp (WQM),NA
1998,3-17,LWG,tempc,C,Temp (WQM),NA
1998,3-18,LWG,tempc,C,Temp (WQM),NA
1998,3-19,LWG,tempc,C,Temp (WQM),NA
1998,3-20,LWG,tempc,C,Temp (WQM),NA
1998,3-21,LWG,tempc,C,Temp (WQM),NA
1998,3-22,LWG,tempc,C,Temp (WQM),NA
1998,3-23,LWG,tempc,C,Temp (WQM),NA
1998,3-24,LWG,tempc,C,Temp (WQM),NA
1998,3-25,LWG,tempc,C,Temp (WQM),NA
1998,3-26,LWG,tempc,C,Temp (WQM),8.109
1998,3-27,LWG,tempc,C,Temp (WQM),7.992
1998,3-28,LWG,tempc,C,Temp (WQM),7.688
1998,3-29,LWG,tempc,C,Temp (WQM),7.550
1998,3-30,LWG,tempc,C,Temp (WQM),7.654
1998,3-31,LWG,tempc,C,Temp (WQM),7.646
1998,4-1,LWG,tempc,C,Temp (WQM),7.800
1998,4-2,LWG,tempc,C,Temp (WQM),7.938
1998,4-3,LWG,tempc,C,Temp (WQM),8.088
1998,4-4,LWG,tempc,C,Temp (WQM),8.325
1998,4-5,LWG,tempc,C,Temp (WQM),8.630
1998,4-6,LWG,tempc,C,Temp (WQM),8.700
1998,4-7,LWG,tempc,C,Temp (WQM),8.775
1998,4-8,LWG,tempc,C,Temp (WQM),9.117
1998,4-9,LWG,tempc,C,Temp (WQM),9.471
1998,4-10,LWG,tempc,C,Temp (WQM),9.629
1998,4-11,LWG,tempc,C,Temp (WQM),9.400
1998,4-12,LWG,tempc,C,Temp (WQM),9.433
1998,4-13,LWG,tempc,C,Temp (WQM),9.665
1998,4-14,LWG,tempc,C,Temp (WQM),9.763
1998,4-15,LWG,tempc,C,Temp (WQM),9.658
1998,4-16,LWG,tempc,C,Temp (WQM),9.467
1998,4-17,LWG,tempc,C,Temp (WQM),9.367
1998,4-18,LWG,tempc,C,Temp (WQM),9.679
1998,4-19,LWG,tempc,C,Temp (WQM),9.554
1998,4-20,LWG,tempc,C,Temp (WQM),10.196
1998,4-21,LWG,tempc,C,Temp (WQM),10.696
1998,4-22,LWG,tempc,C,Temp (WQM),10.925
1998,4-23,LWG,tempc,C,Temp (WQM),10.850
1998,4-24,LWG,tempc,C,Temp (WQM),11.110
1998,4-25,LWG,tempc,C,Temp (WQM),11.392
1998,4-26,LWG,tempc,C,Temp (WQM),11.192
1998,4-27,LWG,tempc,C,Temp (WQM),10.592
1998,4-28,LWG,tempc,C,Temp (WQM),10.488
1998,4-29,LWG,tempc,C,Temp (WQM),10.829
1998,4-30,LWG,tempc,C,Temp (WQM),11.242
1998,5-1,LWG,tempc,C,Temp (WQM),11.283
1998,5-2,LWG,tempc,C,Temp (WQM),NA
1998,5-3,LWG,tempc,C,Temp (WQM),NA
1998,5-4,LWG,tempc,C,Temp (WQM),NA
1998,5-5,LWG,tempc,C,Temp (WQM),12.583
1998,5-6,LWG,tempc,C,Temp (WQM),12.438
1998,5-7,LWG,tempc,C,Temp (WQM),12.383
1998,5-8,LWG,tempc,C,Temp (WQM),12.363
1998,5-9,LWG,tempc,C,Temp (WQM),12.267
1998,5-10,LWG,tempc,C,Temp (WQM),12.046
1998,5-11,LWG,tempc,C,Temp (WQM),11.800
1998,5-12,LWG,tempc,C,Temp (WQM),12.454
1998,5-13,LWG,tempc,C,Temp (WQM),12.504
1998,5-14,LWG,tempc,C,Temp (WQM),12.325
1998,5-15,LWG,tempc,C,Temp (WQM),11.975
1998,5-16,LWG,tempc,C,Temp (WQM),11.804
1998,5-17,LWG,tempc,C,Temp (WQM),11.863
1998,5-18,LWG,tempc,C,Temp (WQM),12.208
1998,5-19,LWG,tempc,C,Temp (WQM),12.575
1998,5-20,LWG,tempc,C,Temp (WQM),13.108
1998,5-21,LWG,tempc,C,Temp (WQM),13.288
1998,5-22,LWG,tempc,C,Temp (WQM),13.292
1998,5-23,LWG,tempc,C,Temp (WQM),12.533
1998,5-24,LWG,tempc,C,Temp (WQM),11.821
1998,5-25,LWG,tempc,C,Temp (WQM),11.721
1998,5-26,LWG,tempc,C,Temp (WQM),11.854
1998,5-27,LWG,tempc,C,Temp (WQM),11.546
1998,5-28,LWG,tempc,C,Temp (WQM),11.588
1998,5-29,LWG,tempc,C,Temp (WQM),11.888
1998,5-30,LWG,tempc,C,Temp (WQM),12.358
1998,5-31,LWG,tempc,C,Temp (WQM),13.025
1997,3-1,LWG,tempc,C,Temp (WQM),NA
1997,3-2,LWG,tempc,C,Temp (WQM),NA
1997,3-3,LWG,tempc,C,Temp (WQM),NA
1997,3-4,LWG,tempc,C,Temp (WQM),NA
1997,3-5,LWG,tempc,C,Temp (WQM),NA
1997,3-6,LWG,tempc,C,Temp (WQM),NA
1997,3-7,LWG,tempc,C,Temp (WQM),NA
1997,3-8,LWG,tempc,C,Temp (WQM),NA
1997,3-9,LWG,tempc,C,Temp (WQM),NA
1997,3-10,LWG,tempc,C,Temp (WQM),NA
1997,3-11,LWG,tempc,C,Temp (WQM),NA
1997,3-12,LWG,tempc,C,Temp (WQM),NA
1997,3-13,LWG,tempc,C,Temp (WQM),NA
1997,3-14,LWG,tempc,C,Temp (WQM),NA
1997,3-15,LWG,tempc,C,Temp (WQM),NA
1997,3-16,LWG,tempc,C,Temp (WQM),5.750
1997,3-17,LWG,tempc,C,Temp (WQM),5.717
1997,3-18,LWG,tempc,C,Temp (WQM),6.063
1997,3-19,LWG,tempc,C,Temp (WQM),6.696
1997,3-20,LWG,tempc,C,Temp (WQM),7.033
1997,3-21,LWG,tempc,C,Temp (WQM),7.404
1997,3-22,LWG,tempc,C,Temp (WQM),7.204
1997,3-23,LWG,tempc,C,Temp (WQM),7.038
1997,3-24,LWG,tempc,C,Temp (WQM),7.104
1997,3-25,LWG,tempc,C,Temp (WQM),7.425
1997,3-26,LWG,tempc,C,Temp (WQM),7.679
1997,3-27,LWG,tempc,C,Temp (WQM),8.108
1997,3-28,LWG,tempc,C,Temp (WQM),8.271
1997,3-29,LWG,tempc,C,Temp (WQM),8.162
1997,3-30,LWG,tempc,C,Temp (WQM),8.113
1997,3-31,LWG,tempc,C,Temp (WQM),8.221
1997,4-1,LWG,tempc,C,Temp (WQM),8.210
1997,4-2,LWG,tempc,C,Temp (WQM),8.294
1997,4-3,LWG,tempc,C,Temp (WQM),8.242
1997,4-4,LWG,tempc,C,Temp (WQM),7.736
1997,4-5,LWG,tempc,C,Temp (WQM),7.546
1997,4-6,LWG,tempc,C,Temp (WQM),7.613
1997,4-7,LWG,tempc,C,Temp (WQM),7.671
1997,4-8,LWG,tempc,C,Temp (WQM),7.764
1997,4-9,LWG,tempc,C,Temp (WQM),7.825
1997,4-10,LWG,tempc,C,Temp (WQM),7.867
1997,4-11,LWG,tempc,C,Temp (WQM),7.967
1997,4-12,LWG,tempc,C,Temp (WQM),7.959
1997,4-13,LWG,tempc,C,Temp (WQM),7.613
1997,4-14,LWG,tempc,C,Temp (WQM),7.542
1997,4-15,LWG,tempc,C,Temp (WQM),7.808
1997,4-16,LWG,tempc,C,Temp (WQM),7.833
1997,4-17,LWG,tempc,C,Temp (WQM),7.953
1997,4-18,LWG,tempc,C,Temp (WQM),8.300
1997,4-19,LWG,tempc,C,Temp (WQM),8.214
1997,4-20,LWG,tempc,C,Temp (WQM),8.104
